year,static_share,dynamic_share,linear_share,country,static_change,dynamic_change,divergence,linear_change
2025,0.3951020346961884,0.3936784634187504,0.18823000586808902,Netherlands,0.026764539289705014,0.026007910125627642,-0.0014235712774379738,0.008384950526970414
2026,0.4218665739858934,0.4208514749447708,0.19661495639505944,Netherlands,0.026764539289705014,0.02717301152602042,-0.001015099041122569,0.008384950526970414
2027,0.4486311132755984,0.44790769530665736,0.20499990692202985,Netherlands,0.026764539289705014,0.02705622036188654,-0.0007234179689410425,0.008384950526970414
2028,0.4753956525653034,0.47510132007826705,0.2133848574489967,Netherlands,0.026764539289705014,0.027193624771609692,-0.00029433248703636394,0.008384950526966861
2029,0.5021601918550084,0.5021246721705969,0.22176980797596713,Netherlands,0.02676453928970496,0.02702335209232981,-3.551968441151132e-05,0.008384950526970414
2030,0.5289247311447134,0.529292738151491,0.23015475850293754,Netherlands,0.026764539289705014,0.027168065980894163,0.00036800700677763754,0.008384950526970414
2031,0.5556892704344184,0.5560102111921095,0.23853970902990795,Netherlands,0.026764539289705014,0.026717473040618445,0.00032094075769106833,0.008384950526970414
2032,0.5824538097241234,0.583707652009702,0.24692465955687481,Netherlands,0.026764539289705014,0.02769744081759251,0.0012538422855785658,0.008384950526966861
2033,0.6092183490138284,0.6124913978756027,0.25530961008384523,Netherlands,0.026764539289705014,0.02878374586590071,0.0032730488617742637,0.008384950526970414
2034,0.6359828883035334,0.6414004798744993,0.26369456061081564,Netherlands,0.026764539289705014,0.028909081998896635,0.005417591570965885,0.008384950526970414
2035,0.6627474275932385,0.6676806850060982,0.27207951113778606,Netherlands,0.026764539289705014,0.0262802051315989,0.004933257412859771,0.008384950526970414
2022,0.8494402149574564,0.8494402149574564,0.8257379539416796,New Zealand,,,0.0,
2023,0.8488430252072098,0.8488430252072098,0.8347535889438973,New Zealand,-0.000597189750246585,-0.000597189750246585,0.0,0.009015635002217692
2024,0.8482458354569632,0.8472815137064812,0.843769223946115,New Zealand,-0.000597189750246585,-0.0015615115007285851,-0.0009643217504820001,0.009015635002217692
2025,0.8476486457067166,0.8469230089902862,0.8527848589483291,New Zealand,-0.000597189750246585,-0.00035850471619502944,-0.0007256367164304445,0.00901563500221414
2026,0.84705145595647,0.8443596898059537,0.8618004939505468,New Zealand,-0.000597189750246585,-0.002563319184332502,-0.0026917661505163615,0.009015635002217692
2027,0.8464542662062234,0.842713887625822,0.8708161289527645,New Zealand,-0.000597189750246585,-0.0016458021801316614,-0.0037403785804014378,0.009015635002217692
2028,0.8458570764559769,0.8444406206848296,0.8798317639549822,New Zealand,-0.000597189750246585,0.0017267330590076124,-0.0014164557711472403,0.009015635002217692
2029,0.8452598867057303,0.8470561895871944,0.8888473989571999,New Zealand,-0.000597189750246585,0.0026155689023648065,0.0017963028814641513,0.009015635002217692
2030,0.8446626969554837,0.8489978490171662,0.897863033959414,New Zealand,-0.000597189750246585,0.0019416594299718204,0.004335152061682557,0.00901563500221414
2031,0.8440655072052371,0.851775411864009,0.9068786689616317,New Zealand,-0.000597189750246585,0.0027775628468427183,0.00770990465877186,0.009015635002217692
2032,0.8434683174549905,0.855288795183045,0.9158943039638494,New Zealand,-0.000597189750246585,0.0035133833190360564,0.011820477728054501,0.009015635002217692
2033,0.8428711277047439,0.8612299020466291,0.9249099389660671,New Zealand,-0.000597189750246585,0.005941106863584067,0.018358774341885153,0.009015635002217692
2034,0.8422739379544973,0.8678816889184271,0.9339255739682848,New Zealand,-0.000597189750246585,0.0066517868717980155,0.025607750963929754,0.009015635002217692
2035,0.8416767482042508,0.8754275087173743,0.9429412089704989,New Zealand,-0.000597189750246585,0.007545819798947195,0.033750760513123534,0.00901563500221414
2022,0.9837793998377939,0.9837793998377939,0.9715103244883281,Norway,,,0.0,
2023,0.9822118315422547,0.9822118315422547,0.9706700789552729,Norway,-0.001567568295539279,-0.001567568295539279,0.0,-0.0008402455330551728
2024,0.9806442632467154,0.9826170639099341,0.9698298334222177,Norway,-0.001567568295539279,0.00040523236767942006,0.001972800663218699,-0.0008402455330551728
2025,0.9790766949511761,0.9830844077746341,0.9689895878891626,Norway,-0.001567568295539279,0.00046734386470004274,0.004007712823458021,-0.0008402455330551728
2026,0.9775091266556368,0.9813540693250876,0.9681493423561072,Norway,-0.001567568295539279,-0.001730338449546509,0.0038449426694507904,-0.0008402455330553948
2027,0.9759415583600975,0.9792631138577362,0.967309096823052,Norway,-0.001567568295539279,-0.0020909554673513853,0.003321555497638684,-0.0008402455330551728
2028,0.9743739900645583,0.9768458804878151,0.9664688512899968,Norway,-0.001567568295539279,-0.002417233369921168,0.002471890423256795,-0.0008402455330551728
2029,0.972806421769019,0.975028570358042,0.9656286057569416,Norway,-0.001567568295539279,-0.001817310129773042,0.002222148589023032,-0.0008402455330551728
2030,0.9712388534734797,0.9723678517928537,0.9647883602238865,Norway,-0.001567568295539279,-0.002660718565188347,0.0011289983193739639,-0.0008402455330551728
2031,0.9696712851779404,0.9696132314869282,0.9639481146908313,Norway,-0.001567568295539279,-0.002754620305925437,-5.8053691012194264e-05,-0.0008402455330551728
2032,0.9681037168824012,0.9672436380607776,0.9631078691577761,Norway,-0.001567568295539279,-0.002369593426150618,-0.0008600788216235333,-0.0008402455330551728
2033,0.9665361485868619,0.9657986265199521,0.962267623624721,Norway,-0.001567568295539279,-0.001445011540825547,-0.0007375220669098015,-0.0008402455330551728
2034,0.9649685802913226,0.9644269733108223,0.9614273780916658,Norway,-0.001567568295539279,-0.0013716532091297973,-0.0005416069805003199,-0.0008402455330551728
2035,0.9634010119957833,0.9635374140871719,0.9605871325586104,Norway,-0.001567568295539279,-0.0008895592236504157,0.0001364020913885433,-0.0008402455330553948
2022,0.17305819976299494,0.17305819976299494,0.11677887798549946,Poland,,,0.0,
2023,0.19010561576733054,0.19010561576733054,0.1220868120359686,Poland,0.017047416004335597,0.017047416004335597,0.0,0.005307934050469143
2024,0.20715303177166614,0.20487208389517836,0.12739474608643597,Poland,0.017047416004335597,0.01476646812784782,-0.0022809478764877766,0.005307934050467367
2025,0.22420044777600173,0.2197609294967406,0.13270268013690512,Poland,0.017047416004335597,0.014888845601562228,-0.004439518279261145,0.005307934050469143
2026,0.24124786378033733,0.23506903923521444,0.13801061418737426,Poland,0.017047416004335597,0.015308109738473852,-0.006178824545122891,0.005307934050469143
2027,0.2582952797846729,0.24886588318228384,0.1433185482378434,Poland,0.017047416004335597,0.013796843947069398,-0.00942939660238909,0.005307934050469143
2028,0.27534269578900855,0.2634708001003576,0.14862648228831077,Poland,0.017047416004335625,0.01460491691807378,-0.011871895688650935,0.005307934050467367
2029,0.2923901117933442,0.27807699615648246,0.1539344163387799,Poland,0.017047416004335625,0.014606196056124843,-0.014313115636861717,0.005307934050469143
2030,0.3094375277976798,0.29334310975437744,0.15924235038924905,Poland,0.017047416004335625,0.015266113597894981,-0.01609441804330236,0.005307934050469143
2031,0.3264849438020154,0.30886993434860394,0.1645502844397182,Poland,0.017047416004335625,0.015526824594226496,-0.01761500945341149,0.005307934050469143
2032,0.34353235980635105,0.32432253579023906,0.16985821849018556,Poland,0.017047416004335625,0.015452601441635128,-0.019209824016111987,0.005307934050467367
2033,0.3605797758106867,0.33971526523428697,0.1751661525406547,Poland,0.017047416004335625,0.015392729444047903,-0.02086451057639971,0.005307934050469143
2034,0.3776271918150223,0.3551323217287367,0.18047408659112385,Poland,0.017047416004335625,0.015417056494449743,-0.02249487008628559,0.005307934050469143
2035,0.3946746078193579,0.3708387685174373,0.18578202064159122,Poland,0.017047416004335625,0.01570644678870059,-0.023835839301920625,0.005307934050467367
2022,0.5285415727574478,0.5285415727574478,0.5540645823082926,Portugal,,,0.0,
2023,0.5484874224168967,0.5484874224168967,0.5688624445469621,Portugal,0.0199458496594489,0.0199458496594489,0.0,0.014797862238669524
2024,0.5684332720763456,0.5638938227649803,0.5836603067856352,Portugal,0.0199458496594489,0.015406400348083604,-0.004539449311365296,0.014797862238673076
2025,0.5883791217357945,0.5788617007632456,0.5984581690243083,Portugal,0.0199458496594489,0.014967877998265267,-0.009517420972548929,0.014797862238673076
2026,0.6083249713952434,0.5939880404886468,0.6132560312629778,Portugal,0.0199458496594489,0.015126339725401228,-0.014336930906596601,0.014797862238669524
2027,0.6282708210546923,0.609202411569218,0.6280538935016509,Portugal,0.0199458496594489,0.01521437108057111,-0.01906840948547439,0.014797862238673076
2028,0.6482166707141412,0.6244167826497891,0.6428517557403239,Portugal,0.0199458496594489,0.01521437108057111,-0.02379988806435218,0.014797862238673076
2029,0.6681625203735901,0.6389772858071641,0.6576496179789935,Portugal,0.0199458496594489,0.014560503157375004,-0.029185234566426077,0.014797862238669524
2030,0.688108370033039,0.6528464353847812,0.6724474802176665,Portugal,0.0199458496594489,0.01386914957761709,-0.03526193464825789,0.014797862238673076
2031,0.7080542196924879,0.6641602890019819,0.6872453424563396,Portugal,0.0199458496594489,0.01131385361720072,-0.04389393069050607,0.014797862238673076
2032,0.7280000693519368,0.6749682452185151,0.7020432046950091,Portugal,0.0199458496594489,0.010807956216533188,-0.05303182413342178,0.014797862238669524
2033,0.7479459190113857,0.6881198228645939,0.7168410669336822,Portugal,0.0199458496594489,0.013151577646078882,-0.059826096146791796,0.014797862238673076
2034,0.7678917686708346,0.7012714005106728,0.7316389291723553,Portugal,0.0199458496594489,0.013151577646078882,-0.06662036816016181,0.014797862238673076
2035,0.7878376183302835,0.7162459609176293,0.7464367914110248,Portugal,0.0199458496594489,0.014974560406956439,-0.07159165741265427,0.014797862238669524
2022,0.1806119603562689,0.1806119603562689,0.17244098489857207,Russia,,,0.0,
2023,0.18510354951331942,0.18510354951331942,0.17211630593025928,Russia,0.0044915891570505295,0.0044915891570505295,0.0,-0.000324678968312786
2024,0.18959513867036995,0.18929822215879835,0.1717916269619465,Russia,0.0044915891570505295,0.004194672645478931,-0.0002969165115715988,-0.000324678968312786
2025,0.19408672782742048,0.19407942470454914,0.1714669479936337,Russia,0.0044915891570505295,0.00478120254575079,-7.3031228713382745e-06,-0.000324678968312786
2026,0.198578316984471,0.19884278238714723,0.17114226902532093,Russia,0.0044915891570505295,0.004763357682598085,0.0002644654026762172,-0.000324678968312786
2027,0.20306990614152154,0.203224735652809,0.17081759005700814,Russia,0.0044915891570505295,0.004381953265661764,0.00015482951128745204,-0.000324678968312786
2028,0.20756149529857207,0.20754047708807175,0.17049291108869546,Russia,0.0044915891570505295,0.004315741435262754,-2.1018210500323153e-05,-0.00032467896831267495
2029,0.2120530844556226,0.21183964981082282,0.17016823212038268,Russia,0.0044915891570505295,0.004299172722751071,-0.00021343464479978147,-0.000324678968312786
2030,0.21654467361267313,0.21665985322764011,0.1698435531520699,Russia,0.0044915891570505295,0.004820203416817298,0.00011517961496698703,-0.000324678968312786
2031,0.22103626276972366,0.2210430129250626,0.1695188741837571,Russia,0.0044915891570505295,0.0043831596974224785,6.75015533893597e-06,-0.000324678968312786
2032,0.2255278519267742,0.22562511060620852,0.16919419521544432,Russia,0.0044915891570505295,0.004582097681145925,9.725867943433109e-05,-0.000324678968312786
2033,0.23001944108382472,0.23020011636345897,0.16886951624713153,Russia,0.0044915891570505295,0.00457500575725045,0.00018067527963425145,-0.000324678968312786
2034,0.23451103024087525,0.23477512212070942,0.16854483727881875,Russia,0.0044915891570505295,0.00457500575725045,0.0002640918798341718,-0.000324678968312786
2035,0.23900261939792578,0.23939349034501686,0.16822015831050596,Russia,0.0044915891570505295,0.004618368224307445,0.0003908709470910876,-0.000324678968312786
2022,0.1720321931589537,0.1720321931589537,0.19069838530844985,Slovakia,,,0.0,
2023,0.17555532607286503,0.17555532607286503,0.1926396666341179,Slovakia,0.00352313291391132,0.00352313291391132,0.0,0.001941281325668065
2024,0.17907845898677635,0.1818450174816409,0.19458094795978598,Slovakia,0.00352313291391132,0.00628969140877586,0.0027665584948645405,0.001941281325668065
2025,0.18260159190068767,0.18910830397965295,0.19652222928545449,Slovakia,0.00352313291391132,0.007263286498012056,0.006506712078965277,0.001941281325668509
2026,0.186124724814599,0.194727636935249,0.19846351061112255,Slovakia,0.00352313291391132,0.005619332955596051,0.008602912120650008,0.001941281325668065
2027,0.1896478577285103,0.20103387791089897,0.20040479193679062,Slovakia,0.00352313291391132,0.006306240975649968,0.011386020182388656,0.001941281325668065
2028,0.19317099064242163,0.2063165411818807,0.20234607326245868,Slovakia,0.00352313291391132,0.00528266327098173,0.013145550539459067,0.001941281325668065
2029,0.19669412355633295,0.21136671979787736,0.20428735458812675,Slovakia,0.00352313291391132,0.005050178615996659,0.014672596241544406,0.001941281325668065
2030,0.20021725647024427,0.21990040802483646,0.20622863591379526,Slovakia,0.00352313291391132,0.008533688226959102,0.019683151554592188,0.001941281325668509
2031,0.2037403893841556,0.2274185827793939,0.20816991723946332,Slovakia,0.00352313291391132,0.007518174754557433,0.0236781933952383,0.001941281325668065
2032,0.2072635222980669,0.23265391545744582,0.21011119856513139,Slovakia,0.00352313291391132,0.005235332678051929,0.02539039315937891,0.001941281325668065
2033,0.21078665521197823,0.23344213575557685,0.21205247989079945,Slovakia,0.00352313291391132,0.000788220298131026,0.022655480543598616,0.001941281325668065
2034,0.21430978812588955,0.2346166871602626,0.21399376121646752,Slovakia,0.00352313291391132,0.001174551404685753,0.02030689903437305,0.001941281325668065
2035,0.21783292103980087,0.23945591811572847,0.21593504254213602,Slovakia,0.00352313291391132,0.004839230955465873,0.021622997075927602,0.001941281325668509
2022,0.41248196297537393,0.41248196297537393,0.43386268878760603,Spain,,,0.0,
2023,0.4466850558850523,0.4466850558850523,0.4472316277424895,Spain,0.03420309290967838,0.03420309290967838,0.0,0.013368938954883447
2024,0.4808881487947307,0.47610910971053094,0.4606005666973765,Spain,0.03420309290967838,0.029424053825478635,-0.004779039084199743,0.013368938954887
2025,0.5150912417044091,0.5031669807150787,0.4739695056522599,Spain,0.034203092909678434,0.027057871004547762,-0.011924260989330415,0.013368938954883447
2026,0.5492943346140875,0.530923867653261,0.4873384446071434,Spain,0.03420309290967838,0.027756886938182346,-0.018370466960826448,0.013368938954883447
2027,0.5834974275237659,0.5541860502471954,0.5007073835620304,Spain,0.03420309290967838,0.02326218259393431,-0.029311377276570516,0.013368938954887
2028,0.6177005204334443,0.5751180070223217,0.5140763225169138,Spain,0.03420309290967838,0.02093195677512638,-0.04258251341112251,0.013368938954883447
2029,0.6519036133431226,0.5937082553318574,0.5274452614718008,Spain,0.03420309290967838,0.018590248309535706,-0.058195358011265186,0.013368938954887
2030,0.686106706252801,0.6110724863355285,0.5408142004266843,Spain,0.03420309290967838,0.017364231003671016,-0.07503421991727255,0.013368938954883447
2031,0.7203097991624794,0.6257426795156912,0.5541831393815713,Spain,0.03420309290967838,0.014670193180162716,-0.09456711964678821,0.013368938954887
2032,0.7545128920721578,0.6358026645470201,0.5675520783364547,Spain,0.03420309290967838,0.010059985031328877,-0.11871022752513771,0.013368938954883447
2033,0.7887159849818361,0.645919793816557,0.5809210172913417,Spain,0.03420309290967838,0.010117129269536895,-0.1427961911652792,0.013368938954887
2034,0.8229190778915145,0.6563504588951814,0.5942899562462252,Spain,0.03420309290967838,0.010430665078624446,-0.16656861899633313,0.013368938954883447
2035,0.8571221708011929,0.6698975080990467,0.6076588952011122,Spain,0.03420309290967838,0.013547049203865291,-0.18722466270214622,0.013368938954887
2022,0.6075341160436362,0.6075341160436362,0.5495932116791789,Sweden,,,0.0,
2023,0.5971215935521396,0.5971215935521396,0.5545472886164156,Sweden,-0.0104125224914966,-0.0104125224914966,0.0,0.004954076937236707
2024,0.586709071060643,0.5840455336075151,0.5595013655536523,Sweden,-0.0104125224914966,-0.013076059944624463,-0.002663537453127862,0.004954076937236707
2025,0.5762965485691464,0.5706814174800869,0.564455442490889,Sweden,-0.0104125224914966,-0.01336411612742816,-0.005615131089059422,0.004954076937236707
2026,0.5658840260776498,0.5560603247663736,0.5694095194281257,Sweden,-0.0104125224914966,-0.014621092713713368,-0.00982370131127619,0.004954076937236707
2027,0.5554715035861532,0.5412745213777251,0.5743635963653624,Sweden,-0.0104125224914966,-0.014785803388648433,-0.014196982208428022,0.004954076937236707
2028,0.5450589810946566,0.5252824241680888,0.5793176733025991,Sweden,-0.0104125224914966,-0.015992097209636347,-0.019776556926567768,0.004954076937236707
2029,0.53464645860316,0.5085864124771992,0.5842717502398358,Sweden,-0.0104125224914966,-0.016696011690889634,-0.0260600461259608,0.004954076937236707
2030,0.5242339361116634,0.48997485614137465,0.5892258271770725,Sweden,-0.0104125224914966,-0.01861155633582451,-0.03425907997028871,0.004954076937236707
2031,0.5138214136201668,0.47164470662618485,0.5941799041143092,Sweden,-0.0104125224914966,-0.018330149515189798,-0.042176706993981905,0.004954076937236707
2032,0.5034088911286702,0.45237996487852206,0.5991339810515459,Sweden,-0.0104125224914966,-0.019264741747662795,-0.0510289262501481,0.004954076937236707
2033,0.49299636863717355,0.43359589059060005,0.6040880579887826,Sweden,-0.0104125224914966,-0.018784074287922004,-0.0594004780465735,0.004954076937236707
2034,0.48258384614567695,0.41552496299991654,0.6090421349260193,Sweden,-0.0104125224914966,-0.018070927590683517,-0.06705888314576042,0.004954076937236707
2035,0.47217132365418035,0.39798952887436495,0.613996211863256,Sweden,-0.0104125224914966,-0.017535434125551586,-0.0741817947798154,0.004954076937236707
2022,0.5763501781961071,0.5763501781961071,0.6105449568839587,Switzerland,,,0.0,
2023,0.5820026209928569,0.5820026209928569,0.6139306804747475,Switzerland,0.0056524427967498125,0.0056524427967498125,0.0,0.003385723590788814
2024,0.5876550637896067,0.5770632110326114,0.6173164040655355,Switzerland,0.0056524427967498125,-0.0049394099602455555,-0.010591852756995368,0.0033857235907879257
2025,0.5933075065863566,0.5629030051482903,0.6207021276563243,Switzerland,0.0056524427967498125,-0.014160205884321098,-0.030404501438066278,0.003385723590788814
2026,0.5989599493831064,0.5389817967243015,0.6240878512471131,Switzerland,0.0056524427967498125,-0.023921208423988816,-0.059978152658804906,0.003385723590788814
2027,0.6046123921798562,0.5116247090618269,0.627473574837901,Switzerland,0.0056524427967498125,-0.027357087662474577,-0.0929876831180293,0.0033857235907879257
2028,0.610264834976606,0.4860445049601645,0.6308592984286898,Switzerland,0.0056524427967498125,-0.025580204101662396,-0.1242203300164415,0.003385723590788814
2029,0.6159172777733558,0.4609739756775575,0.6342450220194786,Switzerland,0.0056524427967498125,-0.025070529282607,-0.15494330209579832,0.003385723590788814
2030,0.6215697205701056,0.43562371296496905,0.6376307456102666,Switzerland,0.0056524427967498125,-0.025350262712588445,-0.18594600760513658,0.0033857235907879257
2031,0.6272221633668554,0.411508905516528,0.6410164692010554,Switzerland,0.0056524427967498125,-0.024114807448441022,-0.2157132578503274,0.003385723590788814
2032,0.6328746061636052,0.387394098068087,0.6444021927918433,Switzerland,0.0056524427967498125,-0.024114807448441022,-0.24548050809551825,0.0033857235907879257
2033,0.6385270489603551,0.36361474704626917,0.6477879163826321,Switzerland,0.0056524427967498125,-0.02377935102181783,-0.2749123019140859,0.003385723590788814
2034,0.6441794917571049,0.3400101881476946,0.6511736399734209,Switzerland,0.0056524427967498125,-0.023604558898574546,-0.30416930360941025,0.003385723590788814
2035,0.6498319345538547,0.31649198901102754,0.6545593635642089,Switzerland,0.0056524427967498125,-0.023518199136667084,-0.33333994554282714,0.0033857235907879257
2022,0.39513361248572515,0.39513361248572515,0.34665307753155794,Turkey,,,0.0,
2023,0.43025801652514184,0.43025801652514184,0.3531137234846238,Turkey,0.03512440403941669,0.03512440403941669,0.0,0.0064606459530658356
2024,0.46538242056455853,0.4585703795582365,0.35957436943768784,Turkey,0.03512440403941669,0.028312363033094645,-0.006812041006322045,0.006460645953064059
2025,0.5005068246039752,0.4870830576936613,0.36603501539075367,Turkey,0.03512440403941669,0.028512678135424796,-0.013423766910313939,0.0064606459530658356
2026,0.5356312286433919,0.5157294444281422,0.3724956613438195,Turkey,0.035124404039416635,0.02864638673448089,-0.019901784215249685,0.0064606459530658356
2027,0.5707556326828085,0.5438003647971701,0.37895630729688534,Turkey,0.035124404039416635,0.02807092036902792,-0.0269552678856384,0.0064606459530658356
2028,0.6058800367222251,0.5689835619308247,0.3854169532499494,Turkey,0.035124404039416635,0.025183197133654578,-0.03689647479140046,0.006460645953064059
2029,0.6410044407616418,0.5931830296710383,0.39187759920301524,Turkey,0.035124404039416635,0.024199467740213643,-0.04782141109060345,0.0064606459530658356
2030,0.6761288448010584,0.6162158439204813,0.39833824515608107,Turkey,0.035124404039416635,0.023032814249443034,-0.05991300088057705,0.0064606459530658356
2031,0.711253248840475,0.6403829842568325,0.40479889110914513,Turkey,0.035124404039416635,0.024167140336351145,-0.07087026458364254,0.006460645953064059
2032,0.7463776528798917,0.6641738576006765,0.41125953706221097,Turkey,0.035124404039416635,0.023790873343844,-0.08220379527921517,0.0064606459530658356
2033,0.7815020569193083,0.6932694040565419,0.4177201830152768,Turkey,0.035124404039416635,0.02909554645586543,-0.08823265286276638,0.0064606459530658356
2034,0.8166264609587249,0.7222127362186994,0.42418082896834264,Turkey,0.035124404039416635,0.028943332162157498,-0.09441372474002552,0.0064606459530658356
2035,0.8517508649981416,0.7472191719229464,0.4306414749214067,Turkey,0.035124404039416635,0.025006435704246988,-0.10453169307519516,0.006460645953064059
2022,0.31193976666031814,0.31193976666031814,0.2643214876777016,United Kingdom,,,0.0,
2023,0.3339257472355237,0.3339257472355237,0.2780421590363247,United Kingdom,0.021985980575205566,0.021985980575205566,0.0,0.013720671358623093
2024,0.3559117278107293,0.353091332704386,0.2917628303949513,United Kingdom,0.021985980575205566,0.019165585468862267,-0.0028203951063432986,0.013720671358626646
2025,0.37789770838593484,0.37442381044652046,0.30548350175357797,United Kingdom,0.021985980575205566,0.02133247774213448,-0.003473897939414383,0.013720671358626646
2026,0.3998836889611404,0.3943896829445034,0.3192041731122046,United Kingdom,0.021985980575205566,0.01996587249798293,-0.005494006016637021,0.013720671358626646
2027,0.42186966953634597,0.42531097280661834,0.33292484447083126,United Kingdom,0.021985980575205566,0.030921289862114953,0.0034413032702723667,0.013720671358626646
2028,0.44385565011155154,0.45629194776108845,0.3466455158294579,United Kingdom,0.021985980575205566,0.03098097495447011,0.01243629764953691,0.013720671358626646
2029,0.4658416306867571,0.48545781243452524,0.360366187188081,United Kingdom,0.021985980575205566,0.029165864673436792,0.019616181747768136,0.013720671358623093
2030,0.48782761126196267,0.5146864865801581,0.37408685854670765,United Kingdom,0.021985980575205566,0.029228674145632905,0.026858875318195474,0.013720671358626646
2031,0.5098135918371682,0.5443934031636596,0.3878075299053343,United Kingdom,0.021985980575205566,0.02970691658350144,0.03457981132649135,0.013720671358626646
2032,0.5317995724123737,0.5741943040108632,0.40152820126396094,United Kingdom,0.02198598057520551,0.02980090084720366,0.0423947315984895,0.013720671358626646
2033,0.5537855529875793,0.6041696127954334,0.4152488726225876,United Kingdom,0.02198598057520551,0.02997530878457011,0.0503840598078541,0.013720671358626646
2034,0.5757715335627848,0.634800130195045,0.4289695439812107,United Kingdom,0.02198598057520551,0.030630517399611645,0.05902859663226023,0.013720671358623093
2035,0.5977575141379903,0.6654759592388483,0.4426902153398373,United Kingdom,0.02198598057520551,0.030675829043803282,0.067718445100858,0.013720671358626646
2022,0.2056673077718769,0.2056673077718769,0.17508982286994978,United States,,,0.0,
2023,0.21923492486371943,0.21923492486371943,0.1806629274681697,United States,0.013567617091842538,0.013567617091842538,0.0,0.0055731045982199134
2024,0.23280254195556196,0.23283244038608647,0.1862360320663896,United States,0.013567617091842538,0.013597515522367043,2.989843052450536e-05,0.0055731045982199134
2025,0.2463701590474045,0.24642894025372636,0.19180913666460953,United States,0.013567617091842538,0.013596499867639888,5.878120632185624e-05,0.0055731045982199134
2026,0.259937776139247,0.2595781944713368,0.19738224126282944,United States,0.01356761709184251,0.013149254217610429,-0.00035958166791022483,0.0055731045982199134
2027,0.2735053932310895,0.2731942908346285,0.20295534586104935,United States,0.01356761709184251,0.013616096363291696,-0.0003111023964610382,0.0055731045982199134
2028,0.28707301032293203,0.2868103871979202,0.20852845045926927,United States,0.01356761709184251,0.013616096363291696,-0.0002626231250118516,0.0055731045982199134
2029,0.30064062741477454,0.3005705134660806,0.21410155505748918,United States,0.01356761709184251,0.013760126268160422,-7.01139486939395e-05,0.0055731045982199134
2030,0.31420824450661705,0.31433810537188855,0.2196746596557091,United States,0.01356761709184251,0.013767591905807952,0.00012986086527150276,0.0055731045982199134
2031,0.32777586159845956,0.32784315745173465,0.225247764253929,United States,0.01356761709184251,0.013505052079846092,6.729585327508447e-05,0.0055731045982199134
2032,0.34134347869030207,0.3412025949602254,0.23082086885214892,United States,0.01356761709184251,0.013359437508490779,-0.00014088373007664634,0.0055731045982199134
2033,0.3549110957821446,0.35488386253835075,0.23639397345036883,United States,0.01356761709184251,0.013681267578125322,-2.723324379383385e-05,0.0055731045982199134
2034,0.3684787128739871,0.36806440193415174,0.24196707804858875,United States,0.01356761709184251,0.013180539395800994,-0.0004143109398353495,0.0055731045982199134
2035,0.3820463299658296,0.38124494132995274,0.24754018264680866,United States,0.01356761709184251,0.013180539395800994,-0.0008013886358768652,0.0055731045982199134
